ticker,name,shares,calls_oi,puts_oi,total_oi,ratio,iv,next_earnings
QGEN,Qiagen N.V.,221847008.0,8609,4303,12912,0.0058,0.4231,2024-07-31
QS,QuantumScape Corporation,444867008.0,325428,121685,447113,0.1005,1.0894,2024-07-24
QSR,Restaurant Brands International Inc.,316382016.0,18290,13796,32086,0.0101,0.3213,N/A
QTWO,"Q2 Holdings, Inc.",60099500.0,1392,850,2242,0.0037,0.3405,N/A
QUAD,"Quad/Graphics, Inc.",38676200.0,1296,227,1523,0.0039,0.5965,N/A
QVCC,N/A,,0,0,0,,,N/A
QVCD,N/A,,0,0,0,,,N/A
R,"Ryder System, Inc.",43828800.0,1838,2525,4363,0.01,0.423,N/A
RA,Brookfield Real Assets Income Fund Inc.,55455400.0,0,0,0,0.0,,N/A
RACE,Ferrari N.V.,179684992.0,6406,7924,14330,0.008,0.3977,N/A
RAMP,"LiveRamp Holdings, Inc.",67049000.0,2366,3543,5909,0.0088,0.5496,N/A
RBA,"RB Global, Inc.",183718000.0,6616,5202,11818,0.0064,0.4163,N/A
RBC,RBC Bearings Incorporated,29211600.0,164,263,427,0.0015,0.4027,N/A
RBCP,RBC Bearings Incorporated,,0,0,0,,,N/A
RBLX,Roblox Corporation,591299968.0,249866,148567,398433,0.0674,0.6261,N/A
RBOT,Vicarious Surgical Inc.,5225420.0,371,10,381,0.0073,0.1923,N/A
RBRK,N/A,55572200.0,5578,2408,7986,0.0144,0.6544,N/A
RC,Ready Capital Corporation,169196992.0,7211,5829,13040,0.0077,0.3959,N/A
RC,Ready Capital Corporation,169196992.0,7211,5829,13040,0.0077,0.3959,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
RC,Ready Capital Corporation,169196992.0,7211,5829,13040,0.0077,0.3959,N/A
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,N/A
RCB,Ready Capital Corporation,,0,0,0,,,N/A
RCC,N/A,,0,0,0,,,N/A
RCFA,Perception Capital Corp. IV,10527700.0,0,0,0,0.0,,N/A
RCI,Rogers Communications Inc.,420112992.0,3952,1133,5085,0.0012,0.3056,N/A
RCL,Royal Caribbean Cruises Ltd.,257348992.0,80999,123853,204852,0.0796,0.5359,N/A
RCS,"PIMCO Strategic Income Fund, Inc.",46070800.0,0,0,0,0.0,,N/A
RCUS,"Arcus Biosciences, Inc.",90953000.0,3591,1061,4652,0.0051,0.864,N/A
RDDT,"Reddit, Inc.",44441900.0,69235,68937,138172,0.3109,0.9985,N/A
RDN,Radian Group Inc.,150578000.0,4171,2421,6592,0.0044,0.456,N/A
RDW,Redwire Corporation,65578700.0,3653,8039,11692,0.0178,1.9443,N/A
RDY,Dr. Reddy's Laboratories Limited,166544992.0,221,50,271,0.0002,0.461,N/A
RELX,RELX PLC,1861299968.0,294,39,333,0.0,0.4556,N/A
RERE,ATRenew Inc.,221702000.0,0,0,0,0.0,,N/A
RES,"RPC, Inc.",214347008.0,3690,3324,7014,0.0033,0.7554,N/A
REVG,"REV Group, Inc.",51914500.0,1180,383,1563,0.003,0.6165,2024-09-11
REX,REX American Resources Corporation,17503700.0,1143,88,1231,0.007,0.6941,2024-08-28
REXR,"Rexford Industrial Realty, Inc.",217840000.0,424,776,1200,0.0006,0.4172,2024-10-16
REXR,"Rexford Industrial Realty, Inc.",217840000.0,424,776,1200,0.0006,0.4172,2024-10-16
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
REXR,"Rexford Industrial Realty, Inc.",217840000.0,424,776,1200,0.0006,0.4172,2024-10-16
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
REZI,"Resideo Technologies, Inc.",146040000.0,463,823,1286,0.0009,0.6558,2024-08-08
RF,Regions Financial Corporation,915000000.0,42115,37540,79655,0.0087,0.4125,2024-10-18
RF,Regions Financial Corporation,915000000.0,42115,37540,79655,0.0087,0.4125,2024-10-18
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
RF,Regions Financial Corporation,915000000.0,42115,37540,79655,0.0087,0.4125,2024-10-18
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
RF,Regions Financial Corporation,915000000.0,42115,37540,79655,0.0087,0.4125,2024-10-18
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,N/A
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",26538900.0,0,0,0,0.0,,2025-09-01
RFL,"Rafael Holdings, Inc.",23779500.0,730,0,730,0.0031,2.4281,2024-10-28
RFM,"RiverNorth Flexible Municipal Income Fund, Inc.",6114700.0,0,0,0,0.0,,N/A
RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc.",24351800.0,0,0,0,0.0,,N/A
RGA,"Reinsurance Group of America, Incorporated",65792000.0,599,234,833,0.0013,0.3386,2024-08-01
RGR,"Sturm, Ruger & Company, Inc.",17401200.0,4349,2837,7186,0.0413,0.3838,2024-07-31
RGT,"Royce Global Trust, Inc.",6361220.0,0,0,0,0.0,,N/A
RH,RH,18445200.0,31979,38779,70758,0.3836,0.6397,2024-09-05
RHI,Robert Half Inc.,104933000.0,7963,5390,13353,0.0127,0.3882,2024-07-24
RHP,"Ryman Hospitality Properties, Inc.",59890400.0,180,244,424,0.0007,0.4779,2024-07-31
RIG,Transocean Ltd.,875092992.0,633337,239747,873084,0.0998,0.5903,2024-07-31
RIO,Rio Tinto Group,1623800064.0,62718,83900,146618,0.009,0.3787,2024-07-30
RITM,Rithm Capital Corp.,483478016.0,51149,48339,99488,0.0206,0.3714,2024-07-31
RITM,Rithm Capital Corp.,483478016.0,51149,48339,99488,0.0206,0.3714,2024-07-31
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
RITM,Rithm Capital Corp.,483478016.0,51149,48339,99488,0.0206,0.3714,2024-07-31
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
RITM,Rithm Capital Corp.,483478016.0,51149,48339,99488,0.0206,0.3714,2024-07-31
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
RITM,Rithm Capital Corp.,483478016.0,51149,48339,99488,0.0206,0.3714,2024-07-31
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
RIV,"RiverNorth Opportunities Fund, Inc.",21453200.0,0,0,0,0.0,,N/A
RIV,"RiverNorth Opportunities Fund, Inc.",21453200.0,0,0,0,0.0,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
RJF,"Raymond James Financial, Inc.",207276992.0,6073,2879,8952,0.0043,0.4145,2024-07-24
RJF,"Raymond James Financial, Inc.",207276992.0,6073,2879,8952,0.0043,0.4145,2024-07-24
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
RKT,"Rocket Companies, Inc.",138400000.0,101423,24606,126029,0.0911,0.5941,2024-08-01
RL,Ralph Lauren Corporation,40773800.0,8945,10765,19710,0.0483,0.4579,N/A
RLI,RLI Corp.,45709900.0,195,71,266,0.0006,0.5361,N/A
RLJ,RLJ Lodging Trust,155900992.0,188,69,257,0.0002,0.3997,N/A
RLJ,RLJ Lodging Trust,155900992.0,188,69,257,0.0002,0.3997,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
RLTY,Cohen & Steers Real Estate Opportunities & Income Fund,16722400.0,0,0,0,0.0,,N/A
RLX,RLX Technology Inc.,1570790016.0,13691,1640,15331,0.001,0.785,N/A
RM,Regional Management Corp.,9896200.0,37,2,39,0.0004,0.5522,N/A
RMAX,"RE/MAX Holdings, Inc.",18852900.0,802,400,1202,0.0064,0.6997,N/A
RMD,ResMed Inc.,146907008.0,8753,12755,21508,0.0146,0.4791,N/A
RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",6374540.0,0,0,0,0.0,,N/A
RMM,Rivernorth Managed Duration Municipal Income Fund Inc.,19739600.0,0,0,0,0.0,,N/A
RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc.",8455000.0,0,0,0,0.0,,N/A
RMPL,N/A,,0,0,0,,,N/A
RMT,"Royce Micro-Cap Trust, Inc.",49718800.0,0,0,0,0.0,,N/A
RNG,"RingCentral, Inc.",82249600.0,16115,12783,28898,0.0351,0.722,N/A
RNGR,"Ranger Energy Services, Inc.",22883300.0,130,1,131,0.0006,0.8042,N/A
RNP,"Cohen & Steers REIT and Preferred Income Fund, Inc.",47759800.0,0,0,0,0.0,,N/A
RNR,RenaissanceRe Holdings Ltd.,52879000.0,666,455,1121,0.0021,0.3758,N/A
RNR,RenaissanceRe Holdings Ltd.,52879000.0,666,455,1121,0.0021,0.3758,N/A
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,N/A
RNR,RenaissanceRe Holdings Ltd.,52879000.0,666,455,1121,0.0021,0.3758,N/A
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,N/A
RNST,Renasant Corporation,56337000.0,58,45,103,0.0002,0.8968,N/A
ROG,Rogers Corporation,18656600.0,63,168,231,0.0012,0.5844,N/A
ROK,"Rockwell Automation, Inc.",114003000.0,5960,3300,9260,0.0081,0.3705,N/A
ROL,"Rollins, Inc.",484230016.0,7150,4699,11849,0.0024,0.4067,N/A
RPM,RPM International Inc.,128763000.0,2067,1887,3954,0.0031,0.3306,N/A
RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",134431008.0,0,0,0,0.0,,N/A
RRAC,Rigel Resource Acquisition Corp.,24570000.0,0,0,0,0.0,,N/A
RRC,Range Resources Corporation,242627008.0,30814,19345,50159,0.0207,0.3933,N/A
RRX,Regal Rexnord Corporation,66518800.0,1932,1516,3448,0.0052,0.559,N/A
RS,"Reliance, Inc.",57426600.0,1776,3430,5206,0.0091,0.3497,N/A
RSF,"RiverNorth Capital and Income Fund, Inc.",3416440.0,0,0,0,0.0,,N/A
RSG,"Republic Services, Inc.",314932000.0,3269,2008,5277,0.0017,0.244,N/A
RSI,"Rush Street Interactive, Inc.",79678800.0,14290,1282,15572,0.0195,0.8022,N/A
RSKD,Riskified Ltd.,121997000.0,1161,381,1542,0.0013,0.6254,N/A
RTO,Rentokil Initial plc,502308000.0,8162,5691,13853,0.0028,0.4544,N/A
RTX,RTX Corporation,1329510016.0,195627,121092,316719,0.0238,0.3044,N/A
RVLV,"Revolve Group, Inc.",38220400.0,4584,8020,12604,0.033,0.7821,N/A
RVT,"Royce Small-Cap Trust, Inc.",113509000.0,0,0,0,0.0,,N/A
RVTY,"Revvity, Inc.",123393000.0,2437,348,2785,0.0023,0.3715,N/A
RWT,"Redwood Trust, Inc.",132153000.0,4181,15598,19779,0.015,0.5022,N/A
RWT,"Redwood Trust, Inc.",132153000.0,4181,15598,19779,0.015,0.5022,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
RWTN,N/A,,0,0,0,,,N/A
RWTO,N/A,,0,0,0,,,N/A
RXO,"RXO, Inc.",117548000.0,2349,4056,6405,0.0054,0.9546,N/A
RY,Royal Bank of Canada,1415069952.0,11040,6231,17271,0.0012,0.2355,N/A
RYAM,Rayonier Advanced Materials Inc.,65576100.0,7699,874,8573,0.0131,0.9369,N/A
RYAN,"Ryan Specialty Holdings, Inc.",119056000.0,1895,749,2644,0.0022,0.3442,N/A
RYI,Ryerson Holding Corporation,34335800.0,211,231,442,0.0013,0.7396,N/A
RYN,Rayonier Inc.,148876992.0,3577,1494,5071,0.0034,0.3274,N/A
RZB,"Reinsurance Group of America, Incorporated",62774700.0,0,0,0,0.0,,N/A
RZC,7.125% Fixed-Rate Reset Subordinated Debentures due 2052,,0,0,0,,,N/A
S,"SentinelOne, Inc.",286660000.0,127565,52460,180025,0.0628,0.6313,N/A
SA,Seabridge Gold Inc.,87688600.0,37193,11996,49189,0.0561,0.6053,N/A
SABA,Saba Capital Income & Opportunities Fund II,28255300.0,0,0,0,0.0,,N/A
SAFE,Safehold Inc.,71435104.0,2157,1473,3630,0.0051,0.5656,N/A
SAH,"Sonic Automotive, Inc.",21861800.0,311,276,587,0.0027,0.8153,N/A
SAJ,N/A,,0,0,0,,,N/A
SAM,"The Boston Beer Company, Inc.",9885920.0,2021,2277,4298,0.0435,0.4665,N/A
SAN,"Banco Santander, S.A.",15486499840.0,11215,3195,14410,0.0001,0.4974,N/A
SAND,Sandstorm Gold Ltd.,297830016.0,52869,11769,64638,0.0217,0.4751,N/A
SAP,SAP SE,1167229952.0,5089,9054,14143,0.0012,0.4409,N/A
SAR,Saratoga Investment Corp.,13745800.0,598,685,1283,0.0093,0.5433,N/A
SAT,N/A,,0,0,0,,,N/A
SAVE,"Spirit Airlines, Inc.",109501000.0,186297,429718,616015,0.5626,1.4735,N/A
SAY,N/A,,0,0,0,,,N/A
SAZ,N/A,,0,0,0,,,N/A
SB,"Safe Bulkers, Inc.",106764000.0,21290,9329,30619,0.0287,0.5142,N/A
SB,"Safe Bulkers, Inc.",106764000.0,21290,9329,30619,0.0287,0.5142,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
SB,"Safe Bulkers, Inc.",106764000.0,21290,9329,30619,0.0287,0.5142,N/A
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,N/A
SBBA,N/A,,0,0,0,,,N/A
SBH,"Sally Beauty Holdings, Inc.",103514000.0,4509,2255,6764,0.0065,0.7917,N/A
SBI,Western Asset Intermediate Muni Fund Inc.,14082300.0,0,0,0,0.0,,N/A
SBOW,"SilverBow Resources, Inc.",25539600.0,309,489,798,0.0031,0.6625,N/A
SBR,Sabine Royalty Trust,14579300.0,0,0,0,0.0,,N/A
SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,683510016.0,283,525,808,0.0001,0.5185,N/A
SBSW,Sibanye Stillwater Limited,707641984.0,131984,82628,214612,0.0303,0.6838,N/A
SBXC,SilverBox Corp III,13800000.0,0,0,0,0.0,,N/A
SCCO,Southern Copper Corporation,781155968.0,16046,12331,28377,0.0036,0.509,N/A
SCD,LMP Capital and Income Fund Inc.,17137800.0,0,0,0,0.0,,N/A
SCE,N/A,,0,0,0,,,N/A
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,N/A
SCE,N/A,,0,0,0,,,N/A
H,Hyatt Hotels Corporation,45179200.0,2951,3279,6230,0.0138,0.355,N/A
SCE,N/A,,0,0,0,,,N/A
J,Jacobs Solutions Inc.,125213000.0,6658,1597,8255,0.0066,0.2786,N/A
SCE,N/A,,0,0,0,,,N/A
K,Kellanova,341884000.0,45585,15765,61350,0.0179,0.266,N/A
SCE,N/A,,0,0,0,,,N/A
L,Loews Corporation,221406000.0,665,506,1171,0.0005,0.2943,N/A
SCE,N/A,,0,0,0,,,N/A
M,"Macy's, Inc.",276411008.0,146064,126531,272595,0.0986,0.5647,N/A
SCE,N/A,,0,0,0,,,N/A
N,N/A,,0,0,0,,,N/A
SCHW,The Charles Schwab Corporation,1777280000.0,300422,316026,616448,0.0347,0.378,N/A
SCHW,The Charles Schwab Corporation,1777280000.0,300422,316026,616448,0.0347,0.378,N/A
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,N/A
SCHW,The Charles Schwab Corporation,1777280000.0,300422,316026,616448,0.0347,0.378,N/A
J,Jacobs Solutions Inc.,125213000.0,6658,1597,8255,0.0066,0.2786,N/A
SCI,Service Corporation International,145612000.0,3100,1360,4460,0.0031,0.3637,N/A
SCL,Stepan Company,22474900.0,107,11,118,0.0005,0.502,N/A
SCM,Stellus Capital Investment Corporation,24125600.0,2837,68,2905,0.012,0.2278,N/A
SCS,Steelcase Inc.,93882704.0,745,733,1478,0.0016,0.5331,N/A
SD,"SandRidge Energy, Inc.",37125400.0,8148,2096,10244,0.0276,0.3049,N/A
SDHC,Smith Douglas Homes Corp.,8846150.0,0,0,0,0.0,,N/A
SDHY,PGIM Short Duration High Yield Opportunities Fund,24673100.0,0,0,0,0.0,,N/A
SDRL,Seadrill Limited,68296896.0,1323,2749,4072,0.006,0.5138,N/A
SE,Sea Limited,574339968.0,253952,183502,437454,0.0762,0.5552,N/A
SEAL,N/A,,0,0,0,,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
SEAL,N/A,,0,0,0,,,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
SEDA,SDCL EDGE Acquisition Corporation,13177900.0,0,0,0,0.0,,N/A
SEE,Sealed Air Corporation,145615008.0,7638,6964,14602,0.01,0.422,2024-08-08
SEM,Select Medical Holdings Corporation,130032000.0,307,98,405,0.0003,0.7078,2024-08-01
SEMR,"Semrush Holdings, Inc.",121775000.0,1062,488,1550,0.0013,0.7286,2024-08-01
SES,SES AI Corporation,313131008.0,929,12,941,0.0003,1.4299,No future earnings date available
SF,Stifel Financial Corp.,102456000.0,1463,417,1880,0.0018,0.4573,2024-07-24
SF,Stifel Financial Corp.,102456000.0,1463,417,1880,0.0018,0.4573,2024-07-24
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
SF,Stifel Financial Corp.,102456000.0,1463,417,1880,0.0018,0.4573,2024-07-24
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
SF,Stifel Financial Corp.,102456000.0,1463,417,1880,0.0018,0.4573,2024-07-24
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,N/A
SFB,N/A,,0,0,0,,,N/A
SFBS,"ServisFirst Bancshares, Inc.",54522800.0,300,225,525,0.001,0.6094,2024-10-14
SFL,SFL Corporation Ltd.,137708000.0,6289,6246,12535,0.0091,0.3516,2024-08-15
SG,"Sweetgreen, Inc.",100440000.0,31141,25019,56160,0.0559,0.8566,2024-08-08
SGHC,Super Group (SGHC) Limited,501431008.0,1840,442,2282,0.0005,0.8078,No future earnings date available
SGU,"Star Group, L.P.",35230500.0,228,56,284,0.0008,0.8647,2024-07-31
SHAK,Shake Shack Inc.,39635700.0,11434,18157,29591,0.0747,0.5835,2024-08-01
SHCO,Soho House & Co Inc.,54924300.0,4164,4291,8455,0.0154,0.6884,2024-08-09
SHEL,Shell plc,3130860032.0,119759,72291,192050,0.0061,0.251,2024-08-01
SHG,"Shinhan Financial Group Co., Ltd.",509387008.0,68,166,234,0.0,0.5396,2024-07-26
SHO,"Sunstone Hotel Investors, Inc.",203674000.0,328,96,424,0.0002,0.6806,2024-08-07
SHO,"Sunstone Hotel Investors, Inc.",203674000.0,328,96,424,0.0002,0.6806,2024-08-07
H,Hyatt Hotels Corporation,45179200.0,2951,3279,6230,0.0138,0.355,2024-08-06
SHO,"Sunstone Hotel Investors, Inc.",203674000.0,328,96,424,0.0002,0.6806,2024-08-07
I,N/A,,0,0,0,,,N/A
SHOP,Shopify Inc.,1209159936.0,385827,305967,691794,0.0572,0.5629,2024-08-07
SHW,The Sherwin-Williams Company,253548992.0,8079,7182,15261,0.006,0.3116,2024-07-23
SID,Companhia Siderúrgica Nacional,1326089984.0,12598,2875,15473,0.0012,0.6312,2024-08-12
SIG,Signet Jewelers Limited,44606300.0,12520,12552,25072,0.0562,0.4795,2024-08-29
SII,Sprott Inc.,25396100.0,15495,2218,17713,0.0697,0.4585,2024-08-07
SILA,"Sila Realty Trust, Inc.",57216500.0,15,3,18,0.0,0.4604,N/A
SITC,SITE Centers Corp.,209543008.0,50,19,69,0.0,0.6011,2024-07-30
SITC,SITE Centers Corp.,209543008.0,50,19,69,0.0,0.6011,2024-07-30
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
SITE,"SiteOne Landscape Supply, Inc.",45212100.0,322,105,427,0.0009,0.4857,2024-07-31
SJM,The J. M. Smucker Company,106433000.0,12401,9352,21753,0.0204,0.3051,2024-08-27
SJT,San Juan Basin Royalty Trust,46608800.0,5399,2595,7994,0.0172,0.7303,2024-08-12
SJW,SJW Group,32234500.0,170,77,247,0.0008,0.3104,2024-07-24
SKE,Skeena Resources Limited,106247000.0,2745,639,3384,0.0032,0.6831,2024-08-08
SKIL,Skillsoft Corp.,8182810.0,0,0,0,0.0,,2024-09-09
SKLZ,Skillz Inc.,14600000.0,12328,3346,15674,0.1074,0.8423,2024-07-31
SKM,"SK Telecom Co., Ltd.",383579008.0,111,34,145,0.0,0.586,2024-08-06
SKT,Tanger Inc.,109353000.0,13137,9750,22887,0.0209,0.4363,2024-08-01
SKX,"Skechers U.S.A., Inc.",132395000.0,12523,14587,27110,0.0205,0.4366,2024-07-25
SKY,Skyline Champion Corporation,57811600.0,1103,417,1520,0.0026,0.6331,2024-08-06
SLB,Schlumberger Limited,1420000000.0,193717,210172,403889,0.0284,0.333,2024-10-18
SLCA,"U.S. Silica Holdings, Inc.",78204600.0,17824,1582,19406,0.0248,0.2562,2024-07-25
SLF,Sun Life Financial Inc.,578404992.0,3131,345,3476,0.0006,0.4187,2024-08-12
SLG,SL Green Realty Corp.,64814000.0,15180,63987,79167,0.1221,0.7213,2024-10-16
SLG,SL Green Realty Corp.,64814000.0,15180,63987,79167,0.1221,0.7213,2024-10-16
I,N/A,,0,0,0,,,N/A
SLGN,Silgan Holdings Inc.,106775000.0,127,171,298,0.0003,0.5855,2024-07-31
SLQT,"SelectQuote, Inc.",169159008.0,5702,430,6132,0.0036,1.0414,2024-09-11
SLVM,Sylvamo Corporation,41127800.0,703,444,1147,0.0028,0.6512,2024-08-09
SM,SM Energy Company,115036000.0,19381,9024,28405,0.0247,0.4666,2024-07-31
SMAR,Smartsheet Inc.,138342000.0,14512,6167,20679,0.0149,0.4675,2024-09-05
SMBK,"SmartFinancial, Inc.",17062700.0,3,3,6,0.0,0.6554,2024-10-21
SMFG,"Sumitomo Mitsui Financial Group, Inc.",6542580224.0,807,127,934,0.0,0.3892,2024-08-02
SMG,The Scotts Miracle-Gro Company,56799100.0,8752,7188,15940,0.0281,0.4647,2024-07-31
SMHI,SEACOR Marine Holdings Inc.,27602000.0,162,206,368,0.0013,0.7599,2024-07-31
SMLP,"Summit Midstream Partners, LP",10648700.0,732,27,759,0.0071,1.0779,2024-08-07
SMP,"Standard Motor Products, Inc.",21814700.0,63,90,153,0.0007,0.7512,2024-07-31
SMR,NuScale Power Corporation,88538800.0,103156,43113,146269,0.1652,1.0162,2024-08-08
SMRT,"SmartRent, Inc.",201828000.0,406,131,537,0.0003,0.9546,2024-08-07
SMWB,Similarweb Ltd.,78650896.0,203,20,223,0.0003,1.0564,2024-08-06
SN,"SharkNinja, Inc.",139936000.0,23923,3625,27548,0.0197,0.491,No future earnings date available
SNA,Snap-on Incorporated,52682700.0,990,4538,5528,0.0105,0.2739,2024-10-17
SNAP,Snap Inc.,1469159936.0,685022,499072,1184094,0.0806,0.833,2024-08-01
SNDA,"Sonida Senior Living, Inc.",13854500.0,0,0,0,0.0,,2024-08-12
SNDR,"Schneider National, Inc.",92545904.0,304,35,339,0.0004,0.7722,2024-08-01
SNN,Smith & Nephew plc,435975008.0,374,145,519,0.0001,0.5875,2024-08-01
SNOW,Snowflake Inc.,334795008.0,286595,202347,488942,0.146,0.5428,2024-08-21
SNV,Synovus Financial Corp.,144150000.0,16213,2964,19177,0.0133,0.5236,2024-10-16
SNV,Synovus Financial Corp.,144150000.0,16213,2964,19177,0.0133,0.5236,2024-10-16
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
SNV,Synovus Financial Corp.,144150000.0,16213,2964,19177,0.0133,0.5236,2024-10-16
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
SNX,TD SYNNEX Corporation,85459696.0,4054,1523,5577,0.0065,0.3664,2024-09-24
SO,The Southern Company,1093430016.0,49612,33957,83569,0.0076,0.3022,2024-08-01
SOC,Sable Offshore Corp.,60166300.0,0,0,0,0.0,,No future earnings date available
SOI,"Solaris Oilfield Infrastructure, Inc.",30339400.0,1274,226,1500,0.0049,0.6912,2024-07-25
SOJC,The Southern Company JR 2017B NT 77,,0,0,0,,,N/A
SOJD,N/A,,0,0,0,,,N/A
SOJE,N/A,,0,0,0,,,N/A
SOL,Emeren Group Ltd,57281500.0,2793,133,2926,0.0051,0.8557,2024-08-29
SOLV,Solventum Corporation,172710000.0,3170,2863,6033,0.0035,0.4927,No future earnings date available
SON,Sonoco Products Company,98257400.0,1478,1365,2843,0.0029,0.2776,2024-07-29
SONY,Sony Group Corporation,1217750016.0,23823,17626,41449,0.0034,0.3568,2024-08-07
SOR,"Source Capital, Inc.",8199740.0,0,0,0,0.0,,2024-09-06
SOS,SOS Limited,36545000.0,0,0,0,0.0,,2024-09-23
SPB,"Spectrum Brands Holdings, Inc.",28027700.0,3020,4288,7308,0.0261,0.4384,2024-08-09
SPCE,"Virgin Galactic Holdings, Inc.",20568100.0,95324,145508,240832,1.1709,1.99,2024-07-30
SPE,"Special Opportunities Fund, Inc.",11010200.0,0,0,0,0.0,,N/A
SPE,"Special Opportunities Fund, Inc.",11010200.0,0,0,0,0.0,,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
SPG,"Simon Property Group, Inc.",325936000.0,24274,20343,44617,0.0137,0.3085,2024-08-05
SPG,"Simon Property Group, Inc.",325936000.0,24274,20343,44617,0.0137,0.3085,2024-08-05
J,Jacobs Solutions Inc.,125213000.0,6658,1597,8255,0.0066,0.2786,No future earnings date available
SPGI,S&P Global Inc.,312900000.0,14154,15441,29595,0.0095,0.3301,2024-07-30
SPH,"Suburban Propane Partners, L.P.",64045900.0,1596,523,2119,0.0033,0.4914,2024-08-01
SPHR,Sphere Entertainment Co.,28461100.0,48642,7910,56552,0.1987,0.5986,N/A
SPIR,"Spire Global, Inc.",24317600.0,7594,2748,10342,0.0425,1.1129,N/A
SPLP,Steel Partners Holdings L.P.,20393300.0,0,0,0,0.0,,N/A
SPLP,Steel Partners Holdings L.P.,20393300.0,0,0,0,0.0,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
SPMC,"Sound Point Meridian Capital, Inc.",,0,0,0,,,N/A
SPNT,SiriusPoint Ltd.,170482000.0,168,13,181,0.0001,0.5112,N/A
SPNT,SiriusPoint Ltd.,170482000.0,168,13,181,0.0001,0.5112,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,N/A
SPOT,Spotify Technology S.A.,199054000.0,48831,82837,131668,0.0661,0.6476,N/A
SPR,"Spirit AeroSystems Holdings, Inc.",116552000.0,45945,58997,104942,0.09,0.5426,N/A
SPRU,Spruce Power Holding Corporation,18557200.0,888,177,1065,0.0057,1.0776,N/A
SPXC,"SPX Technologies, Inc.",46230600.0,457,303,760,0.0016,0.5026,N/A
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,17960000.0,0,0,0,0.0,,N/A
SQ,"Block, Inc.",556545024.0,353499,260800,614299,0.1104,0.5631,N/A
SQM,Sociedad Química y Minera de Chile S.A.,285638016.0,7641,9277,16918,0.0059,0.5835,N/A
SQNS,Sequans Communications S.A.,61938900.0,172,0,172,0.0003,0.3408,N/A
SQSP,"Squarespace, Inc.",89530600.0,2631,2795,5426,0.0061,0.5445,2024-08-02
SR,Spire Inc.,57748000.0,245,108,353,0.0006,0.4738,2024-07-31
SR,Spire Inc.,57748000.0,245,108,353,0.0006,0.4738,2024-07-31
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
